,order_id,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,profit,discount,order_date,ship_date
1068,CA-2016-156300,TB-21595,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10001714_0,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",754.45,5,60.356,0.0,2016-12-29,2017-01-02
1069,CA-2016-156503,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606_0,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,10.2592,0.2,2016-10-14,2016-10-20
1070,CA-2016-156573,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085_0,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,14.547,0.2,2016-05-29,2016-06-02
1071,CA-2016-156748,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513_0,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,35.0973,0.0,2016-11-30,2016-12-06
1072,CA-2016-157245,LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,FUR-CH-10003746_0,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,179.7488,0.0,2016-05-19,2016-05-24
1073,CA-2016-157259,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003192_0,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,9,207.8856,0.0,2016-12-24,2016-12-28
1074,CA-2016-157266,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629_0,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,17.3754,0.0,2016-05-26,2016-06-01
1075,CA-2016-157280,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806_0,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,75.68,0.0,2016-11-05,2016-11-07
1076,CA-2016-157280,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665_0,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,71.2296,0.0,2016-11-05,2016-11-07
1077,CA-2016-157336,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-CH-10004997_0,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,150.384,0.0,2016-12-01,2016-12-05
1079,CA-2016-157511,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002107_0,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,1.6056,0.2,2016-09-18,2016-09-20
1080,CA-2016-157588,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848_0,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,15.525,0.0,2016-07-14,2016-07-19
1081,CA-2016-157686,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146_0,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,12.178,0.2,2016-10-01,2016-10-02
1082,CA-2016-157707,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567_0,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,-190.8522,0.7,2016-10-10,2016-10-12
1083,CA-2016-157707,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853_0,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,13.5882,0.2,2016-10-10,2016-10-12
1084,CA-2016-157749,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576_0,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,-356.728,0.6,2016-06-04,2016-06-09
1085,CA-2016-157749,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505_0,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,-2.8308,0.6,2016-06-04,2016-06-09
1086,CA-2016-157749,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351_0,Furniture,Furnishings,Staple-based wall hangings,11.688,3,-4.6752,0.6,2016-06-04,2016-06-09
1087,CA-2016-157749,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607_0,Furniture,Tables,KI Conference Tables,177.225,5,-120.513,0.5,2016-06-04,2016-06-09
1088,CA-2016-157763,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-CH-10000988_0,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,39.4268,0.0,2016-07-18,2016-07-23
1089,CA-2016-158155,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000732_0,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,4.0192,0.0,2016-05-02,2016-05-06
1090,CA-2016-158155,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FUR-FU-10002253_0,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,83.733,0.0,2016-05-02,2016-05-06
1091,CA-2016-158435,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,FUR-FU-10003975_0,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,17.324,0.0,2016-05-17,2016-05-18
1092,CA-2016-158694,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000965_0,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,191.6586,0.0,2016-11-10,2016-11-13
1093,CA-2016-158778,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309_0,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,-63.3765,0.3,2016-09-05,2016-09-09
1094,CA-2016-158778,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146_1,Furniture,Chairs,"Global Task Chair, Black",71.246,2,-19.3382,0.3,2016-09-05,2016-09-09
1096,CA-2016-158806,NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,FUR-FU-10004270_1,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,-10.9611,0.6,2016-01-07,2016-01-11
1097,CA-2016-158841,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204,South,FUR-FU-10001731_0,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,7.1022,0.0,2016-02-02,2016-02-04
1098,CA-2016-159009,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115,West,FUR-CH-10003396_0,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,-20.7846,0.2,2016-09-23,2016-09-27
1099,CA-2016-159373,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619_0,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.0,0.3,2016-03-13,2016-03-18
1100,CA-2016-159639,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10001889_0,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,10.4148,0.0,2016-11-27,2016-12-02
1101,CA-2016-159730,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10004875_0,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,9.9652,0.2,2016-09-17,2016-09-21
1102,CA-2016-159912,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10002853_0,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,4,-81.94,0.5,2016-08-29,2016-09-03
1104,CA-2016-159940,BF-11020,Barry Franzsisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785_0,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,-14.4784,0.3,2016-07-07,2016-07-11
1105,CA-2016-159940,BF-11020,Barry Franzsisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973_0,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,-27.1296,0.6,2016-07-07,2016-07-11
1106,CA-2016-160108,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450_0,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,32.4688,0.0,2016-12-08,2016-12-12
1107,CA-2016-160108,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335_0,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,176.8026,0.0,2016-12-08,2016-12-12
1108,CA-2016-160129,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002088_0,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,3.9512,0.2,2016-11-23,2016-11-23
1110,CA-2016-160241,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806_0,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,-302.72,0.6,2016-11-29,2016-12-04
1111,CA-2016-160304,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709_0,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3,38.2668,0.0,2016-01-02,2016-01-07
1112,CA-2016-160500,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748_0,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,7.4694,0.2,2016-05-05,2016-05-08
1113,CA-2016-160745,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10001935_0,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.068,0.0,2016-12-11,2016-12-16
1114,CA-2016-161746,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626_0,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,12.1068,0.2,2016-10-21,2016-10-27
1115,CA-2016-161746,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731_0,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,5.5888,0.0,2016-10-21,2016-10-27
1116,CA-2016-162082,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409_0,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,-14.196,0.32,2016-03-14,2016-03-17
1117,CA-2016-162159,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146_0,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,30.445,0.0,2016-09-16,2016-09-18
1118,CA-2016-162187,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298_0,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,-137.529,0.3,2016-12-11,2016-12-11
1119,CA-2016-162187,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008_0,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,-147.8655,0.4,2016-12-11,2016-12-11
1120,CA-2016-162236,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10002533_0,Furniture,Tables,BPI Conference Tables,876.3,10,-292.1,0.4,2016-11-04,2016-11-06
1121,CA-2016-162348,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003731_0,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,2.7944,0.0,2016-11-10,2016-11-15
1122,CA-2016-162355,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10004695_0,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,291.3778,0.0,2016-06-30,2016-07-02
1123,CA-2016-162383,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477_0,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,-1.2178,0.3,2016-09-05,2016-09-11
1124,CA-2016-162747,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691_0,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,38.038,0.0,2016-03-20,2016-03-25
1125,CA-2016-162943,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035,East,FUR-CH-10001708_0,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,31.0156,0.1,2016-07-24,2016-07-26
1126,CA-2016-163048,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270_0,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0,0.3,2016-02-08,2016-02-15
1127,CA-2016-163153,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767_0,Furniture,Tables,Safco Drafting Table,99.372,2,-1.4196,0.3,2016-03-21,2016-03-25
1128,CA-2016-163167,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,FUR-CH-10004477_0,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,52.9743,0.0,2016-11-28,2016-12-01
1129,CA-2016-163174,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308_0,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,41.0388,0.0,2016-08-26,2016-08-30
1130,CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229_0,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3,-97.5528,0.2,2016-11-04,2016-11-06
1131,CA-2016-163328,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298_0,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,-14.4078,0.2,2016-11-04,2016-11-06
1132,CA-2016-163594,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10000225_0,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,-36.441,0.2,2016-04-12,2016-04-14
1133,CA-2016-163755,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394_0,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.6796,0.0,2016-11-04,2016-11-08
1134,CA-2016-163776,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546_0,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,126.225,0.0,2016-07-19,2016-07-25
1135,CA-2016-163776,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-FU-10001185_0,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,76.0878,0.0,2016-07-19,2016-07-25
1136,CA-2016-163804,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,FUR-FU-10004864_1,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,23.8986,0.0,2016-12-02,2016-12-08
1137,CA-2016-163937,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010_0,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,7.7035,0.0,2016-01-10,2016-01-13
1138,CA-2016-163972,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894_0,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,21.294,0.15,2016-10-17,2016-10-21
1140,CA-2016-164399,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392_0,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,-8.4294,0.2,2016-11-12,2016-11-15
1141,CA-2016-164672,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488_0,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,42.392,0.0,2016-05-08,2016-05-13
1142,CA-2016-164770,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893_0,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,-137.976,0.32,2016-12-02,2016-12-04
1143,CA-2016-164784,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534_0,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,-142.071,0.4,2016-05-01,2016-05-04
1144,CA-2016-164889,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10001676_0,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772,0.2,2016-06-03,2016-06-06
1145,CA-2016-165148,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732_0,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,10.048,0.0,2016-10-22,2016-10-24
1147,CA-2016-165330,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619_0,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,111.517,0.2,2016-12-11,2016-12-11
1148,CA-2016-165484,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001196_0,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,-12.117,0.6,2016-10-23,2016-10-29
1149,CA-2016-165827,MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,33180,South,FUR-FU-10001889_0,Furniture,Furnishings,Ultra Door Pull Handle,50.496,6,8.2056,0.2,2016-11-04,2016-11-09
1150,CA-2016-165848,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362_0,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,1,5.1294,0.2,2016-06-04,2016-06-04
1151,CA-2016-165848,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878_0,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,20.7808,0.0,2016-06-04,2016-06-04
1152,CA-2016-165995,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672_0,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,15.9936,0.0,2016-08-30,2016-09-06
1153,CA-2016-166443,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004020_0,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,16.4647,0.0,2016-11-04,2016-11-05
1154,CA-2016-166772,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853_0,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,40.97,0.0,2016-09-20,2016-09-24
1155,CA-2016-167241,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071_0,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,43.6842,0.0,2016-08-15,2016-08-22
1156,CA-2016-167507,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10001935_0,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4,3.108,0.2,2016-12-22,2016-12-28
1157,CA-2016-167507,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10002878_0,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,1,4.8416,0.2,2016-12-22,2016-12-28
1158,CA-2016-167556,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848_0,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,124.2,0.0,2016-03-29,2016-04-02
1159,CA-2016-167605,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602_0,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,-31.8612,0.6,2016-04-28,2016-04-30
1160,CA-2016-167682,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799_0,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,22.0472,0.0,2016-04-03,2016-04-09
1161,CA-2016-168032,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256_0,Furniture,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,626.1,3,-538.446,0.5,2016-01-30,2016-02-03
1162,CA-2016-168046,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000747_0,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1,7.8166,0.0,2016-01-25,2016-01-28
1163,CA-2016-168046,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095_0,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,-99.3453,0.4,2016-01-25,2016-01-28
1164,CA-2016-168354,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675_0,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,244.2496,0.0,2016-09-19,2016-09-21
1165,CA-2016-168893,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885_0,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,9.158,0.0,2016-11-03,2016-11-08
1166,CA-2016-168893,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10003392_0,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3,160.1586,0.0,2016-11-03,2016-11-08
1167,CA-2016-168956,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004754_0,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,-2.6982,0.3,2016-02-16,2016-02-20
1168,CA-2016-169103,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-FU-10004006_0,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,-3.8385,0.2,2016-03-08,2016-03-13
1169,CA-2016-169670,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331_0,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,313.2624,0.1,2016-12-25,2016-12-31
1170,CA-2016-169824,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,FUR-FU-10004864_1,Furniture,Furnishings,Eldon 500 Class Desk Accessories,60.35,5,19.9155,0.0,2016-12-12,2016-12-17
1171,CA-2016-169838,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095_0,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,329.4081,0.0,2016-11-25,2016-11-29
1172,CA-2016-169887,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003095_0,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,30.582,0.0,2016-10-22,2016-10-22
1173,CA-2016-169922,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10004415_0,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,7,-9.0944,0.6,2016-06-11,2016-06-17
1174,CA-2016-169943,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000010_0,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,12.3256,0.0,2016-05-19,2016-05-24
1175,CA-2016-169943,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002088_0,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,15.0864,0.0,2016-05-19,2016-05-24
1176,CA-2017-100013,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424_0,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,2.9682,0.0,2017-11-06,2017-11-11
1177,CA-2017-100055,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473_0,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,9.8856,0.0,2017-05-28,2017-06-01
1178,CA-2017-100097,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10003623_0,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,37.884,0.0,2017-11-26,2017-11-29
1179,CA-2017-100111,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215_0,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,375.735,0.1,2017-09-20,2017-09-26
1180,CA-2017-100111,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061_0,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,8.0991,0.1,2017-09-20,2017-09-26
1181,CA-2017-100111,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846_0,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,18.1764,0.1,2017-09-20,2017-09-26
1182,CA-2017-100111,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086_0,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,609.7157,0.1,2017-09-20,2017-09-26
1183,CA-2017-100223,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10003601_0,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,-348.6294,0.6,2017-07-05,2017-07-10
1184,CA-2017-100412,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647_0,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,2,35.49,0.0,2017-12-22,2017-12-26
